run,variant,pinata_account,fl_round,block_type,expected_pin,pin_status,tx_hash,basescan_url,ipfs_hash,pinata_account_actual,date_pinned
baseline_20260626_161150,baseline,1,8,GLOBAL,round_8_global_model,success,0x9af85c7b8604ab7256b591b7a39dec831bc38df5df839a3f1db7e78a191ad8b9,https://basescan.org/tx/0x9af85c7b8604ab7256b591b7a39dec831bc38df5df839a3f1db7e78a191ad8b9,QmcJR3uMr2z2RoPgHTuuQzDpWTrkYojciMnw3nC4nu9hqM,account_1,2026-06-26T11:57:47
baseline_20260626_161150,baseline,1,8,GLOBAL,round_8_global_metrics,success,0x9af85c7b8604ab7256b591b7a39dec831bc38df5df839a3f1db7e78a191ad8b9,https://basescan.org/tx/0x9af85c7b8604ab7256b591b7a39dec831bc38df5df839a3f1db7e78a191ad8b9,QmPCBMEexLby4XnMGyY8b6CxFKA1yXSpKwexCfQzk6nCFJ,account_1,2026-06-26T11:57:48
baseline_20260626_161150,baseline,1,9,LOCAL,round_9_local,success,0x267d31449797e327c294c914784d92ff0857de98a0658132b97b98e52502e82a,https://basescan.org/tx/0x267d31449797e327c294c914784d92ff0857de98a0658132b97b98e52502e82a,QmUDLMoWtExvrUKjbvT1AUBC8qRNRtwZ6SPyUdC4c4auD4,account_1,2026-06-26T12:02:41
baseline_20260626_161150,baseline,1,9,VOTE,round_9_votes,success,0xa5fbe0260120ea51dd4c63e8a0d88cec52863a235cd9f3afe0718f16527046be,https://basescan.org/tx/0xa5fbe0260120ea51dd4c63e8a0d88cec52863a235cd9f3afe0718f16527046be,QmYq5sP3Ee6JrFMFyJN4CMKaExqrZZL97VJHv6W8Z2BuCB,account_1,2026-06-26T12:02:43
baseline_20260626_161150,baseline,1,9,GLOBAL,round_9_global_model,success,0x7a736545501ff2b538f03da3084d99ecf8c6d145254f2ec7b9ad66aa2f8eede0,https://basescan.org/tx/0x7a736545501ff2b538f03da3084d99ecf8c6d145254f2ec7b9ad66aa2f8eede0,QmPJ41GijEsvYUyTg8osLpkB62o3FFuVqqfjqtbLn7yUUE,account_1,2026-06-26T12:04:02
baseline_20260626_161150,baseline,1,9,GLOBAL,round_9_global_metrics,success,0x7a736545501ff2b538f03da3084d99ecf8c6d145254f2ec7b9ad66aa2f8eede0,https://basescan.org/tx/0x7a736545501ff2b538f03da3084d99ecf8c6d145254f2ec7b9ad66aa2f8eede0,QmQmGWii8FPh524SQbSj41RwDNYGUN8Bjq1hJEPh6aG1uY,account_1,2026-06-26T12:04:03
baseline_20260626_161150,baseline,1,10,LOCAL,round_10_local,success,0x1a6905645a29644cffa8aa4db5bb96dd1806023ee29ca5e924fcc748fa66dc31,https://basescan.org/tx/0x1a6905645a29644cffa8aa4db5bb96dd1806023ee29ca5e924fcc748fa66dc31,QmXeNS8Eki571qkE5fcpDWi3bGfLKbaWK4QpSv5L5D2ni3,account_1,2026-06-26T11:09:48
baseline_20260626_161150,baseline,1,10,VOTE,round_10_votes,success,0xf11e3d5a9cb0c34d2d628323f54eb3ada7fa295470952bc65c2e5d9c7e869775,https://basescan.org/tx/0xf11e3d5a9cb0c34d2d628323f54eb3ada7fa295470952bc65c2e5d9c7e869775,QmSpGbin1vsYEQBp1Pm3oKvCUQ55b5Mo3ndKHcLNDtt96g,account_1,2026-06-26T11:09:48
baseline_20260626_161150,baseline,1,10,GLOBAL,round_10_global_model,success,0x21e10d4807fc84718f47ba98b253a382ee91fdc3a6fa8a1214703bb20bb1ca48,https://basescan.org/tx/0x21e10d4807fc84718f47ba98b253a382ee91fdc3a6fa8a1214703bb20bb1ca48,QmWzjBF8QLcnyqxAyNHsFHYBfi88TNf63rr4HM8foHEr9g,account_1,2026-06-26T12:10:02
baseline_20260626_161150,baseline,1,10,GLOBAL,round_10_global_metrics,success,0x21e10d4807fc84718f47ba98b253a382ee91fdc3a6fa8a1214703bb20bb1ca48,https://basescan.org/tx/0x21e10d4807fc84718f47ba98b253a382ee91fdc3a6fa8a1214703bb20bb1ca48,QmWUNFERhctY2hXk99a5ouWF7ygeXts1PnCnHZteD4ZMDy,account_1,2026-06-26T12:10:03
optimized_20260626_171029,optimized,1,0,GLOBAL,round_0_global_model,success,0x05ca4f6c471d51716dbfe3e8cc82ed7d650e2fbf1ec51e8a5b05e99d45c5c0b4,https://basescan.org/tx/0x05ca4f6c471d51716dbfe3e8cc82ed7d650e2fbf1ec51e8a5b05e99d45c5c0b4,Qma86yb7Y825aeU2Kpezhmkh821yDSmRBvjesGEPmmHp5a,account_1,2026-06-26T12:11:40
optimized_20260626_171029,optimized,1,0,GLOBAL,round_0_global_metrics,success,0x05ca4f6c471d51716dbfe3e8cc82ed7d650e2fbf1ec51e8a5b05e99d45c5c0b4,https://basescan.org/tx/0x05ca4f6c471d51716dbfe3e8cc82ed7d650e2fbf1ec51e8a5b05e99d45c5c0b4,QmUQoa8REhGhrkJU83SGFNRYqEabUeXkM7EUV3sXtPSEap,account_1,2026-06-26T12:11:41
optimized_20260626_171029,optimized,1,1,LOCAL,round_1_local,success,0x94cee679fe77bed5bc4158b8ec098257c1aa7fbb88df6bfce3129f97c2fcb639,https://basescan.org/tx/0x94cee679fe77bed5bc4158b8ec098257c1aa7fbb88df6bfce3129f97c2fcb639,Qmc8AHrW7XRmEv9i6oYAd6aF1z3NtSRXnpSYkzJNgK4m4S,account_1,2026-06-26T12:15:23
optimized_20260626_171029,optimized,1,1,VOTE,round_1_votes,success,0xb5e68d6c9f602ff6cf89f36ba92ba965515fe9a680e80fec90529f660771f11b,https://basescan.org/tx/0xb5e68d6c9f602ff6cf89f36ba92ba965515fe9a680e80fec90529f660771f11b,QmbfSJbYxv9zQ6MfrTXFJjz5KqvZK38nm4cmMDLfsuMSe8,account_1,2026-06-26T12:15:23
optimized_20260626_171029,optimized,1,1,GLOBAL,round_1_global_model,success,0x4c4330d8c69231f488d3921205e9440b395f85576188f0dd2d7e8f12aa83af39,https://basescan.org/tx/0x4c4330d8c69231f488d3921205e9440b395f85576188f0dd2d7e8f12aa83af39,QmR9GTrizs2umz15aVP5E9EmvadjFoPjDuUaGsyMExZK58,account_1,2026-06-26T12:19:31
optimized_20260626_171029,optimized,1,1,GLOBAL,round_1_global_metrics,success,0x4c4330d8c69231f488d3921205e9440b395f85576188f0dd2d7e8f12aa83af39,https://basescan.org/tx/0x4c4330d8c69231f488d3921205e9440b395f85576188f0dd2d7e8f12aa83af39,Qma3oz16CXvnjuB9WZFrzQArhHeZmnDxEameduzJ6sSW7A,account_1,2026-06-26T12:19:32
optimized_20260626_171029,optimized,1,2,LOCAL,round_2_local,success,0xf101ff53e77ecd95bd8d501bf347e4dfbba38cbc27c5947c82cea70325269846,https://basescan.org/tx/0xf101ff53e77ecd95bd8d501bf347e4dfbba38cbc27c5947c82cea70325269846,QmPEXXmaVcYUXspU1GHAhbGLc39PmG1BQTLBHhpres7eGH,account_1,2026-06-26T12:23:28
optimized_20260626_171029,optimized,1,2,VOTE,round_2_votes,success,0x58194f32930790d5ad7c0b0f30cd41fa5d23ea4e8a423ec8a9df14ba309c78b9,https://basescan.org/tx/0x58194f32930790d5ad7c0b0f30cd41fa5d23ea4e8a423ec8a9df14ba309c78b9,QmRbibhpmtw9sLdEtifCAchmDuRXLXdXcXQ4SHEQTgpF49,account_1,2026-06-26T12:23:28
optimized_20260626_171029,optimized,1,2,GLOBAL,round_2_global_model,success,0xbcf29799d1703154daee86590ff968e65b9bf87252b1983513e31550fe75aa80,https://basescan.org/tx/0xbcf29799d1703154daee86590ff968e65b9bf87252b1983513e31550fe75aa80,QmVgugBEb4LEA5vpbfziTSQkk6ayPBGFKPm8XALGuDsLJM,account_1,2026-06-26T12:27:43
optimized_20260626_171029,optimized,1,2,GLOBAL,round_2_global_metrics,success,0xbcf29799d1703154daee86590ff968e65b9bf87252b1983513e31550fe75aa80,https://basescan.org/tx/0xbcf29799d1703154daee86590ff968e65b9bf87252b1983513e31550fe75aa80,Qmf7tUosbowwtoofT2e6vhJ5jSktVUkgiypAMuzTY6Hc28,account_1,2026-06-26T12:27:44
optimized_20260626_171029,optimized,1,3,LOCAL,round_3_local,success,0xe81552ea468598183bd45476bacfe5482e508fca85fc99b2468f5eabb5027c12,https://basescan.org/tx/0xe81552ea468598183bd45476bacfe5482e508fca85fc99b2468f5eabb5027c12,QmcqR43hNukJaBzob6gXVfTNiv1iJRvjhrptrrWUfMgf1m,account_1,2026-06-26T12:30:08
optimized_20260626_171029,optimized,1,3,VOTE,round_3_votes,success,0x1931856d1390ba111798f7d12fe2fdcc4ad5e5d67069428e0ac8eac87975ba3a,https://basescan.org/tx/0x1931856d1390ba111798f7d12fe2fdcc4ad5e5d67069428e0ac8eac87975ba3a,QmUusdBLnTgzyhwxeMEr79GYKQ5h4r5onyeSfc882sr74u,account_1,2026-06-26T12:30:08
optimized_20260626_171029,optimized,1,3,GLOBAL,round_3_global_model,success,0x0cdf24f5dbc01452b253666b05d21f7e6e7aa254b4ad12adc1b6b8a0d9fd7317,https://basescan.org/tx/0x0cdf24f5dbc01452b253666b05d21f7e6e7aa254b4ad12adc1b6b8a0d9fd7317,QmYzZhn2Z8HPgeTUaWxYQEpa4sLMq7FFfeWPkXx6WNZ6GS,account_1,2026-06-26T12:31:34
optimized_20260626_171029,optimized,1,3,GLOBAL,round_3_global_metrics,success,0x0cdf24f5dbc01452b253666b05d21f7e6e7aa254b4ad12adc1b6b8a0d9fd7317,https://basescan.org/tx/0x0cdf24f5dbc01452b253666b05d21f7e6e7aa254b4ad12adc1b6b8a0d9fd7317,QmPRefMVnKTLzmVT8DRH77nv8mN9SLC9zmsvqkAucfUCYC,account_1,2026-06-26T12:31:35
optimized_20260626_171029,optimized,1,4,LOCAL,round_4_local,success,0x514ef81ea11286ff4a19a5636818e5ab95d9592e8b2341a0028641fe40991546,https://basescan.org/tx/0x514ef81ea11286ff4a19a5636818e5ab95d9592e8b2341a0028641fe40991546,QmT8rhzuf4TgBpKFPDbkrfJ6NWYeEije2enYJMHgiYx79B,account_1,2026-06-26T12:35:33
optimized_20260626_171029,optimized,1,4,VOTE,round_4_votes,success,0x9799b8cce02726ae07cafb90e52e9f61575ab6e242456368c7719386774ca4ea,https://basescan.org/tx/0x9799b8cce02726ae07cafb90e52e9f61575ab6e242456368c7719386774ca4ea,QmP9N64v6y3jo9i2tSBYXSE6ZrLZsgjKUT5Uo9pveReoW1,account_1,2026-06-26T12:35:33
optimized_20260626_171029,optimized,1,4,GLOBAL,round_4_global_model,success,0x33fcec8e69655422ee6e4a1db379c5eb7fa2c40e183f25c7fc03184a394ce034,https://basescan.org/tx/0x33fcec8e69655422ee6e4a1db379c5eb7fa2c40e183f25c7fc03184a394ce034,QmQLEwJV9qW7ifzdQ7FuACWV8CqeLBErfPHEZ8u1uwvb5b,account_1,2026-06-26T12:37:11
optimized_20260626_171029,optimized,1,4,GLOBAL,round_4_global_metrics,success,0x33fcec8e69655422ee6e4a1db379c5eb7fa2c40e183f25c7fc03184a394ce034,https://basescan.org/tx/0x33fcec8e69655422ee6e4a1db379c5eb7fa2c40e183f25c7fc03184a394ce034,QmNbE9nQLjmZ7VtcGBgbLTUcxSGkQFqZuh22nbNRT3gtM7,account_1,2026-06-26T12:37:12
optimized_20260626_171029,optimized,1,5,LOCAL,round_5_local,success,0x09b03505241ff76f3c0933bd1ec7ef1df70a9886c619b567330fed8c505e3a52,https://basescan.org/tx/0x09b03505241ff76f3c0933bd1ec7ef1df70a9886c619b567330fed8c505e3a52,QmV9q128nZTmBPn1fDRpUKAo5AugSywSgVy1YqmmrGK6TM,account_1,2026-06-26T12:41:10
optimized_20260626_171029,optimized,1,5,VOTE,round_5_votes,success,0x26664d8b015d7855fe0cc57f008e2d54377f3694fffdd8d7edebca9ea5e0e510,https://basescan.org/tx/0x26664d8b015d7855fe0cc57f008e2d54377f3694fffdd8d7edebca9ea5e0e510,QmeWg1pSJVHbJEmmDpRW5G4TDfLmHw38Lh5L91SyURieYy,account_1,2026-06-26T12:41:10
optimized_20260626_171029,optimized,1,5,GLOBAL,round_5_global_model,success,0xb0960a6b807d29e2d39192e728d5c042b09284dc47549d3cf23ea69c47626038,https://basescan.org/tx/0xb0960a6b807d29e2d39192e728d5c042b09284dc47549d3cf23ea69c47626038,QmRmkfzTeGoBqVXxjqFHYo8aWP3iFgF7M9ifXeT6LEb1St,account_1,2026-06-26T12:42:48
optimized_20260626_171029,optimized,1,5,GLOBAL,round_5_global_metrics,success,0xb0960a6b807d29e2d39192e728d5c042b09284dc47549d3cf23ea69c47626038,https://basescan.org/tx/0xb0960a6b807d29e2d39192e728d5c042b09284dc47549d3cf23ea69c47626038,QmTbnZLiQAoZGcQdYueK4xfh3DVeJBmCnaRXELKtDWGbwA,account_1,2026-06-26T12:42:49
optimized_20260626_171029,optimized,1,6,LOCAL,round_6_local,success,0xd0237ede60b5811b20659d6f00613a4aab252bdbd91754108f3d01c9daeb298e,https://basescan.org/tx/0xd0237ede60b5811b20659d6f00613a4aab252bdbd91754108f3d01c9daeb298e,QmfQ67Rt3tRsCBjhL9NeVBXJn9Laa64akKfafSycMnJdku,account_1,2026-06-26T12:46:47
optimized_20260626_171029,optimized,1,6,VOTE,round_6_votes,success,0x43c9bb77d9eece5653d572040429512b321c38cacc46cb8d088182328fbe4c5e,https://basescan.org/tx/0x43c9bb77d9eece5653d572040429512b321c38cacc46cb8d088182328fbe4c5e,QmeJ8WiqeVbKZ8vrZyd9EkLFc6ZqUquPM6kneJEa7LKLGv,account_1,2026-06-26T12:46:47
optimized_20260626_171029,optimized,1,6,GLOBAL,round_6_global_model,success,0x154e54af1b5d53cb01f18d71a1ad284c79baa904b5435537ac12f35303301d43,https://basescan.org/tx/0x154e54af1b5d53cb01f18d71a1ad284c79baa904b5435537ac12f35303301d43,QmcMZ8YZVuv4cfR4b1Y5ytRiMzr3LBufLMMqtfJxcZ8gso,account_1,2026-06-26T12:47:56
optimized_20260626_171029,optimized,1,6,GLOBAL,round_6_global_metrics,success,0x154e54af1b5d53cb01f18d71a1ad284c79baa904b5435537ac12f35303301d43,https://basescan.org/tx/0x154e54af1b5d53cb01f18d71a1ad284c79baa904b5435537ac12f35303301d43,QmXo5axYa37DXVN9S5JqpPBfD1wmk993hhkXBocnan4aE1,account_1,2026-06-26T12:47:57
optimized_20260626_171029,optimized,1,7,LOCAL,round_7_local,success,0x9eb2b28fa22c841a12727726cb0bae2cb5aff6f8229cc9d2917cd699215b34a8,https://basescan.org/tx/0x9eb2b28fa22c841a12727726cb0bae2cb5aff6f8229cc9d2917cd699215b34a8,QmcYH1yJPp1Tfs8Wh4kXCC8hL5duYTpsCRywvqF5TAUHUU,account_1,2026-06-26T12:52:18
optimized_20260626_171029,optimized,1,7,VOTE,round_7_votes,success,0x9020720ca23964b6ee9b046da0d50f802609e92d99b9ac0b770856a44267bc9c,https://basescan.org/tx/0x9020720ca23964b6ee9b046da0d50f802609e92d99b9ac0b770856a44267bc9c,QmX7PPJq3TAJ5PWkuUHzksf6TvW3Rf5fr37hcg9FsGfqyK,account_1,2026-06-26T12:52:18
optimized_20260626_171029,optimized,1,7,GLOBAL,round_7_global_model,success,0x197f31896ff8ecd00a557063ebe2a635bf72413f2de8030e082d5cc29a811361,https://basescan.org/tx/0x197f31896ff8ecd00a557063ebe2a635bf72413f2de8030e082d5cc29a811361,QmWwwmeYSq4MSneQmxhrj5UBi7JeKfrkqgnFgxGks1kcC3,account_1,2026-06-26T12:53:36
optimized_20260626_171029,optimized,1,7,GLOBAL,round_7_global_metrics,success,0x197f31896ff8ecd00a557063ebe2a635bf72413f2de8030e082d5cc29a811361,https://basescan.org/tx/0x197f31896ff8ecd00a557063ebe2a635bf72413f2de8030e082d5cc29a811361,Qmcwne5cBwHdbrJLyzPTY4y2C6dXp6BYSFrxJ2nbCmoEyJ,account_1,2026-06-26T12:53:36
optimized_20260626_171029,optimized,1,8,LOCAL,round_8_local,success,0x0322dc69cdc5dea8906544053b95c7ce205e0e8a81354bf98ae01ac13d73a33e,https://basescan.org/tx/0x0322dc69cdc5dea8906544053b95c7ce205e0e8a81354bf98ae01ac13d73a33e,QmcbkbSjFGGCyhgmgALzPpjfLcTMFVGt6e6dwQUWiMUQrT,account_1,2026-06-26T12:57:50
optimized_20260626_171029,optimized,1,8,VOTE,round_8_votes,success,0xf1e5be4a88170189fe18220a9d2cb723efb2354d0994fac29b1a331172119da1,https://basescan.org/tx/0xf1e5be4a88170189fe18220a9d2cb723efb2354d0994fac29b1a331172119da1,QmU4nMeQf6myFGNxtZKWeXVpnRpd19ctcnN2DqxJRASUSV,account_1,2026-06-26T12:57:50
optimized_20260626_171029,optimized,1,8,GLOBAL,round_8_global_model,success,0x7a7309042572c4f7ab13d0a64a2654c780a51f3325fa64b34e07e98e36a3796e,https://basescan.org/tx/0x7a7309042572c4f7ab13d0a64a2654c780a51f3325fa64b34e07e98e36a3796e,QmQKSuzJ3XHqy7FiBNfA8ECestCRMvdKn1t1AYKinWDho7,account_1,2026-06-26T12:58:51
optimized_20260626_171029,optimized,1,8,GLOBAL,round_8_global_metrics,success,0x7a7309042572c4f7ab13d0a64a2654c780a51f3325fa64b34e07e98e36a3796e,https://basescan.org/tx/0x7a7309042572c4f7ab13d0a64a2654c780a51f3325fa64b34e07e98e36a3796e,QmVrdTmTMLB8LedbrpQf5fGmvQAGEdYPHCBYaw8NA8pHWX,account_1,2026-06-26T12:58:53
optimized_20260626_171029,optimized,1,9,LOCAL,round_9_local,success,0x82efb8bc09325511824364d86524c76dd1990886bd0d4de5d56bf6dfb247c7c2,https://basescan.org/tx/0x82efb8bc09325511824364d86524c76dd1990886bd0d4de5d56bf6dfb247c7c2,QmRGMtSb7WMXmrbtv9jSE5r257M7utP9WQmCHs4iHyDDw3,account_1,2026-06-26T13:02:46
optimized_20260626_171029,optimized,1,9,VOTE,round_9_votes,success,0x92decb08ed098d1948adc7b2a7aee3dcca0fff9b33a16274b7a6c7eead17eb03,https://basescan.org/tx/0x92decb08ed098d1948adc7b2a7aee3dcca0fff9b33a16274b7a6c7eead17eb03,QmParnBgBVVeFtmDe5rrvWuLjdkiroPM5whnpBWsi9oN7L,account_1,2026-06-26T13:02:46
optimized_20260626_171029,optimized,1,9,GLOBAL,round_9_global_model,success,0x5ccb38069033473a02d92ac98a134fd2fbfa0ffb7d0d5fb212fdd2055071abfd,https://basescan.org/tx/0x5ccb38069033473a02d92ac98a134fd2fbfa0ffb7d0d5fb212fdd2055071abfd,QmVUwW3BMtvbDse7ZRCVMConYMCp1wu8nk53WajzQPp46Y,account_1,2026-06-26T13:05:09
optimized_20260626_171029,optimized,1,9,GLOBAL,round_9_global_metrics,success,0x5ccb38069033473a02d92ac98a134fd2fbfa0ffb7d0d5fb212fdd2055071abfd,https://basescan.org/tx/0x5ccb38069033473a02d92ac98a134fd2fbfa0ffb7d0d5fb212fdd2055071abfd,QmVQVx2JuvBUb9ZBGeqQ25pwjDRAuTwMmYPBEtT4ENCtzH,account_1,2026-06-26T13:05:11
optimized_20260626_171029,optimized,1,10,LOCAL,round_10_local,success,0x2cae9e8f5e9462d4029441124538ab3951b807acbd369bfb65f5d18501d5fab7,https://basescan.org/tx/0x2cae9e8f5e9462d4029441124538ab3951b807acbd369bfb65f5d18501d5fab7,QmR4kEdbVf1C4A19sJspV3EgBpPeyNEmViw9ysBQMJWsY4,account_1,2026-06-26T12:07:55
optimized_20260626_171029,optimized,1,10,VOTE,round_10_votes,success,0xb78ea2fbb5fb49260636b8a40b8c88c95e598c81d50df5174031357f09147e6a,https://basescan.org/tx/0xb78ea2fbb5fb49260636b8a40b8c88c95e598c81d50df5174031357f09147e6a,QmbPBdSWDL2fbTPM2nddBRGCK9KyKT9dDbefYtveTBX9QU,account_1,2026-06-26T12:07:57
optimized_20260626_171029,optimized,1,10,GLOBAL,round_10_global_model,success,0xad2466b30e2ce3904c760f21c878deb000cf1f23b0c835bf3456e77b05218497,https://basescan.org/tx/0xad2466b30e2ce3904c760f21c878deb000cf1f23b0c835bf3456e77b05218497,QmWzjBF8QLcnyqxAyNHsFHYBfi88TNf63rr4HM8foHEr9g,account_1,2026-06-26T12:10:02
optimized_20260626_171029,optimized,1,10,GLOBAL,round_10_global_metrics,success,0xad2466b30e2ce3904c760f21c878deb000cf1f23b0c835bf3456e77b05218497,https://basescan.org/tx/0xad2466b30e2ce3904c760f21c878deb000cf1f23b0c835bf3456e77b05218497,QmWUNFERhctY2hXk99a5ouWF7ygeXts1PnCnHZteD4ZMDy,account_1,2026-06-26T12:10:03
baseline_20260626_181108,baseline,1,0,GLOBAL,round_0_global_model,success,0x573d515267f91ad5052dbe762c5ebb70dd031ab57116d16ea3487e37c26ac8c2,https://basescan.org/tx/0x573d515267f91ad5052dbe762c5ebb70dd031ab57116d16ea3487e37c26ac8c2,QmaicndB75tm814SBuitc2asLgSGA7oQQqSvMgxpcVPgDV,account_1,2026-06-26T13:11:46
baseline_20260626_181108,baseline,1,0,GLOBAL,round_0_global_metrics,success,0x573d515267f91ad5052dbe762c5ebb70dd031ab57116d16ea3487e37c26ac8c2,https://basescan.org/tx/0x573d515267f91ad5052dbe762c5ebb70dd031ab57116d16ea3487e37c26ac8c2,QmZGwfCuu9GT8s3M3EzekntizsdxJ96Pv5zi6zcyWCxCe2,account_1,2026-06-26T13:11:47
baseline_20260626_181108,baseline,1,1,LOCAL,round_1_local,success,0x382c2b059ecdf1a97362b2d8e79938fb1c1f9f9090d83958eafd761208abfd1f,https://basescan.org/tx/0x382c2b059ecdf1a97362b2d8e79938fb1c1f9f9090d83958eafd761208abfd1f,QmUzzbJm9n7TCdrFQkcyTCetX5gNHZBNzCDiN74Mtz9Yn7,account_1,2026-06-26T13:16:07
baseline_20260626_181108,baseline,1,1,VOTE,round_1_votes,success,0x0d4ab59efcc53e1f0ff57bddc48124c69e3f282f5b26211e7bae5ffc57b1cf2d,https://basescan.org/tx/0x0d4ab59efcc53e1f0ff57bddc48124c69e3f282f5b26211e7bae5ffc57b1cf2d,QmPCHpPAupqatBQhzYaeeBbUgKtTpoCNo6YskGeDUUHyZF,account_1,2026-06-26T13:16:08
baseline_20260626_181108,baseline,1,1,GLOBAL,round_1_global_model,success,0xcc813a68f1e1142e528ddcd047531961384641ae9104fdcfbc6b1f9c3411f99d,https://basescan.org/tx/0xcc813a68f1e1142e528ddcd047531961384641ae9104fdcfbc6b1f9c3411f99d,QmdWgNj8u7Xxat4Agob1N3Ghivi9nhg5QfWP5jJaoKwFgd,account_1,2026-06-26T13:17:42
baseline_20260626_181108,baseline,1,1,GLOBAL,round_1_global_metrics,success,0xcc813a68f1e1142e528ddcd047531961384641ae9104fdcfbc6b1f9c3411f99d,https://basescan.org/tx/0xcc813a68f1e1142e528ddcd047531961384641ae9104fdcfbc6b1f9c3411f99d,QmShTkR1miSeuQmF5Gzfx1h3pCYbCzShiFHdaTjSo2i9MY,account_1,2026-06-26T13:17:43
baseline_20260626_181108,baseline,1,2,LOCAL,round_2_local,success,0x9679031cbb15b596690a6274e0a0f09b0bc21cbff10c5bdfd3042a56f19d8e9a,https://basescan.org/tx/0x9679031cbb15b596690a6274e0a0f09b0bc21cbff10c5bdfd3042a56f19d8e9a,QmTExUtE2CDQepUbk1oVtRHXNozkV4U6oURxkoKPrLgSM6,account_1,2026-06-26T13:21:54
baseline_20260626_181108,baseline,1,2,VOTE,round_2_votes,success,0xb20af5990be3f428981566c67950dac1135269186668a6c560e6267af884fd15,https://basescan.org/tx/0xb20af5990be3f428981566c67950dac1135269186668a6c560e6267af884fd15,Qmeytzrpc8qM1PuNS2B1ZDgcyG7Qh7EYfas1YTptxsGRx3,account_1,2026-06-26T13:21:55
baseline_20260626_181108,baseline,1,2,GLOBAL,round_2_global_model,success,0x0dcfb3e6a2c613337eed4d695e1eda56bf4324bdb9f68c217c5c3f8f6f6a43a7,https://basescan.org/tx/0x0dcfb3e6a2c613337eed4d695e1eda56bf4324bdb9f68c217c5c3f8f6f6a43a7,QmNqbwv7CWi2Vxee8gMVXERJd9mqsixmEk6LGUUzm3aY1r,account_1,2026-06-26T13:23:46
baseline_20260626_181108,baseline,1,2,GLOBAL,round_2_global_metrics,success,0x0dcfb3e6a2c613337eed4d695e1eda56bf4324bdb9f68c217c5c3f8f6f6a43a7,https://basescan.org/tx/0x0dcfb3e6a2c613337eed4d695e1eda56bf4324bdb9f68c217c5c3f8f6f6a43a7,QmeQVXVdSedwnJAF27CB3xojDg3Mz2ARA6CVYrvP12HECR,account_1,2026-06-26T13:23:47
baseline_20260626_181108,baseline,1,3,LOCAL,round_3_local,success,0x7599962279d3a0a6bcfbe9577f972aa7db80b45fe53814f957068e25306b1c84,https://basescan.org/tx/0x7599962279d3a0a6bcfbe9577f972aa7db80b45fe53814f957068e25306b1c84,QmeLguTL3hfrxRTTcZ1WF53JPdogcKipneSpuDMiZAo3FZ,account_1,2026-06-26T13:28:07
baseline_20260626_181108,baseline,1,3,VOTE,round_3_votes,success,0xec8b7f86b6799043c9207932965b93814e704a8a474b193f69e1d7ee3de54bcd,https://basescan.org/tx/0xec8b7f86b6799043c9207932965b93814e704a8a474b193f69e1d7ee3de54bcd,QmewBGW2DMR95CfeexymJx1TRge1X3kfpaqUEBgx3rezJi,account_1,2026-06-26T13:28:09
baseline_20260626_181108,baseline,1,3,GLOBAL,round_3_global_model,success,0x1c6f7cc3818dcdcaea47b3c266e8c922c5f1efbd2db1a6242d7f5eaaf4112d99,https://basescan.org/tx/0x1c6f7cc3818dcdcaea47b3c266e8c922c5f1efbd2db1a6242d7f5eaaf4112d99,QmQ1us9RKT1GBtusU6ux3EgbZx4yKictKEMUGCUn5CLq5N,account_1,2026-06-26T13:29:28
baseline_20260626_181108,baseline,1,3,GLOBAL,round_3_global_metrics,success,0x1c6f7cc3818dcdcaea47b3c266e8c922c5f1efbd2db1a6242d7f5eaaf4112d99,https://basescan.org/tx/0x1c6f7cc3818dcdcaea47b3c266e8c922c5f1efbd2db1a6242d7f5eaaf4112d99,QmVMsm3BRsCXPRDU6HjRrZAkCfavcpp6jZX34743mjJ6k3,account_1,2026-06-26T13:29:29
baseline_20260626_181108,baseline,1,4,LOCAL,round_4_local,success,0x7bc64927e991294855ec0ab05377ed66f961c5be894cf3fa816b9a10c5d57b20,https://basescan.org/tx/0x7bc64927e991294855ec0ab05377ed66f961c5be894cf3fa816b9a10c5d57b20,QmNNtRF1jZJZEgTn3pBk32bJrLouYToKkgXcZ4pgRk29ED,account_1,2026-06-26T13:33:31
baseline_20260626_181108,baseline,1,4,VOTE,round_4_votes,success,0x32212c69313d196a469b6a433c2463059f48f0c4580aa7d8fa7664ba4be11abf,https://basescan.org/tx/0x32212c69313d196a469b6a433c2463059f48f0c4580aa7d8fa7664ba4be11abf,QmciGuBS2qyWYvqx1jMhp4D5Pk8w7xRB597H4pNqisfXuT,account_1,2026-06-26T13:33:33
baseline_20260626_181108,baseline,1,4,GLOBAL,round_4_global_model,success,0x2776cd8f911137b27ef2cd8104b2d3dc3884ab418eb3d57e8b6c416e80f92a1c,https://basescan.org/tx/0x2776cd8f911137b27ef2cd8104b2d3dc3884ab418eb3d57e8b6c416e80f92a1c,QmQWdXG4SUcxkLBqRFPcu1MiyHd1dPw6XqqkTvpr9MWjUG,account_1,2026-06-26T13:34:36
baseline_20260626_181108,baseline,1,4,GLOBAL,round_4_global_metrics,success,0x2776cd8f911137b27ef2cd8104b2d3dc3884ab418eb3d57e8b6c416e80f92a1c,https://basescan.org/tx/0x2776cd8f911137b27ef2cd8104b2d3dc3884ab418eb3d57e8b6c416e80f92a1c,QmUqnNYZ2SgGq9rAn2CkTxKAbDLSPsndvfPMtd4AvBFJEA,account_1,2026-06-26T13:34:37
