run,variant,pinata_account,fl_round,block_type,expected_pin,pin_status,tx_hash,basescan_url,ipfs_hash,pinata_account_actual,date_pinned
optimized_20260624_193237,optimized,1,7,VOTE,round_7_votes,success,0xfe1ab61663d95811d03f6477017eb930a1cf0e9e6980250ff73fda059a98de22,https://basescan.org/tx/0xfe1ab61663d95811d03f6477017eb930a1cf0e9e6980250ff73fda059a98de22,Qma5kAj5jhdMFzDDYHJMfscSY5Yrtecrg9WhVRGxdMsQX8,account_1,2026-06-24T15:06:16
optimized_20260624_193237,optimized,1,7,GLOBAL,round_7_global_model,success,0x5f621c0ca6096bb0758b0bef30475225a3bfe8d6f34146a1289bbe461b460ece,https://basescan.org/tx/0x5f621c0ca6096bb0758b0bef30475225a3bfe8d6f34146a1289bbe461b460ece,QmURzgrj6YofwyJ591282oQ7s6tMPvaWuqxwqCaSSurmjQ,account_1,2026-06-24T15:07:13
optimized_20260624_193237,optimized,1,7,GLOBAL,round_7_global_metrics,success,0x5f621c0ca6096bb0758b0bef30475225a3bfe8d6f34146a1289bbe461b460ece,https://basescan.org/tx/0x5f621c0ca6096bb0758b0bef30475225a3bfe8d6f34146a1289bbe461b460ece,QmckQrZSzxRnDZq7aXr9QtT3ttbHKb9UvoNXjwfLXANqrJ,account_1,2026-06-24T15:07:15
optimized_20260624_193237,optimized,1,8,LOCAL,round_8_local,success,0xae5bb23cb4e549993dadae9db77d0995f351f7396fdc8e3cff1967f6d579b617,https://basescan.org/tx/0xae5bb23cb4e549993dadae9db77d0995f351f7396fdc8e3cff1967f6d579b617,QmYzYvxktqA4JFuYysKctmz5aNiSdKqaXBBdAJXhCFTUV3,account_1,2026-06-24T15:10:59
optimized_20260624_193237,optimized,1,8,VOTE,round_8_votes,success,0x9ea920f283ed9de2e5dd9f64be66f451f90b6afebf3c9015c8a570dbeccbebd1,https://basescan.org/tx/0x9ea920f283ed9de2e5dd9f64be66f451f90b6afebf3c9015c8a570dbeccbebd1,QmR7XU6iKygRCJ8QdAAg1EFAN3YWq23NT7JZYU9gKzctcg,account_1,2026-06-24T15:11:01
optimized_20260624_193237,optimized,1,8,GLOBAL,round_8_global_model,success,0xcd0772755d0e37bdbc230055a078e5dae3bdf826cd0f4f07257339059caae80c,https://basescan.org/tx/0xcd0772755d0e37bdbc230055a078e5dae3bdf826cd0f4f07257339059caae80c,QmPQiczvRcJbaVDeU9VFo338ZWCbMmGKE2XvDthT9csiik,account_1,2026-06-24T15:11:59
optimized_20260624_193237,optimized,1,8,GLOBAL,round_8_global_metrics,success,0xcd0772755d0e37bdbc230055a078e5dae3bdf826cd0f4f07257339059caae80c,https://basescan.org/tx/0xcd0772755d0e37bdbc230055a078e5dae3bdf826cd0f4f07257339059caae80c,QmWF89NqhmFQhbYNGgdvxSH5efY2pg98QMDbdfqjWWbNjx,account_1,2026-06-24T15:12:02
optimized_20260624_193237,optimized,1,9,LOCAL,round_9_local,success,0xdfcf52006bf1de4f7d9579d9b252eb5a8930b6c6a62d122ebfc63494015a91d8,https://basescan.org/tx/0xdfcf52006bf1de4f7d9579d9b252eb5a8930b6c6a62d122ebfc63494015a91d8,Qmb16bVZhjqU1TLEg7VpQjKEAaWqxYvYcuwc7JpDiJKr7N,account_1,2026-06-24T15:15:53
optimized_20260624_193237,optimized,1,9,VOTE,round_9_votes,success,0x1929375eb4d8a4d18ef9f7288708e8b04dddc0fe22f2914ccbe59d39e457c1e8,https://basescan.org/tx/0x1929375eb4d8a4d18ef9f7288708e8b04dddc0fe22f2914ccbe59d39e457c1e8,QmZ5y8Um85xgD5MnN2LVR2afgw8CKdoGURau2U2BmGsz78,account_1,2026-06-24T15:15:51
optimized_20260624_193237,optimized,1,9,GLOBAL,round_9_global_model,success,0x4699e6523dc08325ac346e3e36d3e23a3fca4106c17e989aefb9b9be44a1ca5a,https://basescan.org/tx/0x4699e6523dc08325ac346e3e36d3e23a3fca4106c17e989aefb9b9be44a1ca5a,QmWm18ia6LT9omewh7QpA8cHpZ7DKu5hu8jfmb9dAeUUxn,account_1,2026-06-24T15:16:48
optimized_20260624_193237,optimized,1,9,GLOBAL,round_9_global_metrics,success,0x4699e6523dc08325ac346e3e36d3e23a3fca4106c17e989aefb9b9be44a1ca5a,https://basescan.org/tx/0x4699e6523dc08325ac346e3e36d3e23a3fca4106c17e989aefb9b9be44a1ca5a,QmeatbT9GhsQKZNudU9F1pU8TupwGM6JLJmWHw9CxfD81m,account_1,2026-06-24T15:16:50
optimized_20260624_193237,optimized,1,10,LOCAL,round_10_local,success,0xc198a4355bc3d54395b39933747cad154e70bfa39774be54f25d726995ac63da,https://basescan.org/tx/0xc198a4355bc3d54395b39933747cad154e70bfa39774be54f25d726995ac63da,QmYAFoxcAbYZCRHG34uooJqDMZu6mRTkMS3rJPw8QAxvHZ,account_1,2026-06-24T14:31:06
optimized_20260624_193237,optimized,1,10,VOTE,round_10_votes,success,0xe53804caccb5f43b9d67872927693063fe220456e34b39b9301e65ccb9a32a3d,https://basescan.org/tx/0xe53804caccb5f43b9d67872927693063fe220456e34b39b9301e65ccb9a32a3d,QmWvdCN5vjRZ16YsoPCQFNFpXx1WASQUAWgkQxFCwJD7HS,account_1,2026-06-24T14:31:10
optimized_20260624_193237,optimized,1,10,GLOBAL,round_10_global_model,success,0x2a825baa3e79e3fd7f11530112a46632dd629e128a121b96544e39fd68e9b285,https://basescan.org/tx/0x2a825baa3e79e3fd7f11530112a46632dd629e128a121b96544e39fd68e9b285,QmTJ7T3aQSqkjrKV7XgQ3iwxi4imJtJkhZQARaKBPX6DkS,account_1,2026-06-24T14:32:07
optimized_20260624_193237,optimized,1,10,GLOBAL,round_10_global_metrics,success,0x2a825baa3e79e3fd7f11530112a46632dd629e128a121b96544e39fd68e9b285,https://basescan.org/tx/0x2a825baa3e79e3fd7f11530112a46632dd629e128a121b96544e39fd68e9b285,QmY61gY272VReL1GqhzQMmz93XhMi1A8uyf2p6Xyc3Qcyr,account_1,2026-06-24T14:32:10
baseline_20260624_202221,baseline,1,0,GLOBAL,round_0_global_model,success,0x7d7f6b5cd9aaed412934497d8789758e1322001b69cfeceb64819f2cff4dc5e8,https://basescan.org/tx/0x7d7f6b5cd9aaed412934497d8789758e1322001b69cfeceb64819f2cff4dc5e8,Qma9BUyws2pXF51EA21YsAaqmoeXABga1BR7gvwePj7Qi2,account_1,2026-06-24T15:22:31
baseline_20260624_202221,baseline,1,0,GLOBAL,round_0_global_metrics,success,0x7d7f6b5cd9aaed412934497d8789758e1322001b69cfeceb64819f2cff4dc5e8,https://basescan.org/tx/0x7d7f6b5cd9aaed412934497d8789758e1322001b69cfeceb64819f2cff4dc5e8,QmbEgfEjSt2Sm7TPRwdsmBzjdqAaZb7jHZqW8Cd8qNSzye,account_1,2026-06-24T15:22:33
baseline_20260624_202221,baseline,1,1,LOCAL,round_1_local,success,0xc8021c464009ec9e129a071f1309b69d4c444286c6b6f6add7055569167ae421,https://basescan.org/tx/0xc8021c464009ec9e129a071f1309b69d4c444286c6b6f6add7055569167ae421,QmeNX9ztJ35w4cYGpfSLa1Ef2yCyq1ejHsEpnrNkTCreCt,account_1,2026-06-24T15:26:24
baseline_20260624_202221,baseline,1,1,VOTE,round_1_votes,success,0x41b374e3c81864bb1e1cd993af0f1c59f7e529692bb33e965316ddaacf3ed82c,https://basescan.org/tx/0x41b374e3c81864bb1e1cd993af0f1c59f7e529692bb33e965316ddaacf3ed82c,QmRLEbVeVgdvT21nBtPT8AeX42aW4gL8f8WurAyRa9VteX,account_1,2026-06-24T15:26:27
baseline_20260624_202221,baseline,1,1,GLOBAL,round_1_global_model,success,0xbddd73dcc0871786aa3141b361ca901d08002ca37f9d1c69d325706e987c4cae,https://basescan.org/tx/0xbddd73dcc0871786aa3141b361ca901d08002ca37f9d1c69d325706e987c4cae,QmXtR2yGKW4jk2FkCR4mtkBPBWSD3cMipVLvQ5hSKKNBCL,account_1,2026-06-24T15:27:27
baseline_20260624_202221,baseline,1,1,GLOBAL,round_1_global_metrics,success,0xbddd73dcc0871786aa3141b361ca901d08002ca37f9d1c69d325706e987c4cae,https://basescan.org/tx/0xbddd73dcc0871786aa3141b361ca901d08002ca37f9d1c69d325706e987c4cae,QmdWfJi6ovGvgtuVyKFaL2sMmy22D3ttsTkTNwCa39PFiE,account_1,2026-06-24T15:27:29
baseline_20260624_202221,baseline,1,2,LOCAL,round_2_local,success,0xd3ffb070bcb40ae31fad23f6463a1bcf4e5826642cdb6e8ea5f4923e5cb6103a,https://basescan.org/tx/0xd3ffb070bcb40ae31fad23f6463a1bcf4e5826642cdb6e8ea5f4923e5cb6103a,QmRAZ77Cog2TFTbkZEAhPenzHtvk2sHFhtjeWiRPpBDbXV,account_1,2026-06-24T15:31:19
baseline_20260624_202221,baseline,1,2,VOTE,round_2_votes,success,0x66867fcf469cd8e2cafc3afda173026f6164b60674157ca55766edfd26649b28,https://basescan.org/tx/0x66867fcf469cd8e2cafc3afda173026f6164b60674157ca55766edfd26649b28,QmR5N94g6qFQCjjdXQerWKp63FCctuZgZaAz8KjhYJDDZf,account_1,2026-06-24T15:31:22
baseline_20260624_202221,baseline,1,2,GLOBAL,round_2_global_model,success,0x0bf406c40499df54a215f98aed342df42fed17b4b3105884d4f672dd92093e1c,https://basescan.org/tx/0x0bf406c40499df54a215f98aed342df42fed17b4b3105884d4f672dd92093e1c,QmbMqRC71i51ysYemrFpPD8tRXfTKWh4WHe7J8vcBnmWyJ,account_1,2026-06-24T15:32:27
baseline_20260624_202221,baseline,1,2,GLOBAL,round_2_global_metrics,success,0x0bf406c40499df54a215f98aed342df42fed17b4b3105884d4f672dd92093e1c,https://basescan.org/tx/0x0bf406c40499df54a215f98aed342df42fed17b4b3105884d4f672dd92093e1c,QmVi33wHd2pVZU5KmMDJXtFPrfJ5qVPK328mmvaFH1Xubc,account_1,2026-06-24T15:32:29
baseline_20260624_202221,baseline,1,3,LOCAL,round_3_local,success,0x87033f85bb8d1b986bc434793f4d01708684ad031679ea1bcf9675b34ec66459,https://basescan.org/tx/0x87033f85bb8d1b986bc434793f4d01708684ad031679ea1bcf9675b34ec66459,Qmcm4KQku7RQAstuDivMsjDvDBMBnn19w1tJGim9MhJ1X3,account_1,2026-06-24T15:36:20
baseline_20260624_202221,baseline,1,3,VOTE,round_3_votes,success,0x4df4ec0c539be1991a3f91661f3e72c8d846782543ec3d7ece65db7c9cfb1cdf,https://basescan.org/tx/0x4df4ec0c539be1991a3f91661f3e72c8d846782543ec3d7ece65db7c9cfb1cdf,QmdjDMvXkMsu7i4awaQb2pMMJ6HJTxEwMguiqxEnQ8SRmD,account_1,2026-06-24T15:36:24
baseline_20260624_202221,baseline,1,3,GLOBAL,round_3_global_model,success,0xe41230eed869e52e4adb40d2fed5cc8fae5a1d080819fdfda324ae6fed6b72e9,https://basescan.org/tx/0xe41230eed869e52e4adb40d2fed5cc8fae5a1d080819fdfda324ae6fed6b72e9,Qme8ASZMgy6q7G3v6ypqSi4JGa7Jn1fHTWpyVWGHQ4EQFr,account_1,2026-06-24T15:37:28
baseline_20260624_202221,baseline,1,3,GLOBAL,round_3_global_metrics,success,0xe41230eed869e52e4adb40d2fed5cc8fae5a1d080819fdfda324ae6fed6b72e9,https://basescan.org/tx/0xe41230eed869e52e4adb40d2fed5cc8fae5a1d080819fdfda324ae6fed6b72e9,Qme44dkDQ8KYMKP6jqX2qLijzS53kYDxjxwKYYvhmfmiDE,account_1,2026-06-24T15:37:29
baseline_20260624_202221,baseline,1,4,LOCAL,round_4_local,success,0x05c5ae48e3a497b220f611e2eb885068271e4fb2d7ecdd900523272e2e7fb0bc,https://basescan.org/tx/0x05c5ae48e3a497b220f611e2eb885068271e4fb2d7ecdd900523272e2e7fb0bc,QmUAETr9KDeyFYV5ftkjF8pJrqG49hg3kC6jHgpfZCddPK,account_1,2026-06-24T15:41:24
baseline_20260624_202221,baseline,1,4,VOTE,round_4_votes,success,0x11bb6d366ea52beee49731166d42f401ccdf27fc63c1dedb3fe9693579e7f8cb,https://basescan.org/tx/0x11bb6d366ea52beee49731166d42f401ccdf27fc63c1dedb3fe9693579e7f8cb,QmZBy3YzhLrzdHfNcEVTcuXBNTNUcf43Bo77nqBH8UXptt,account_1,2026-06-24T15:41:26
baseline_20260624_202221,baseline,1,4,GLOBAL,round_4_global_model,success,0x9945345a7726dc14f738bdffd65ec7452f395f35e8c42ef6d45ea8598e70b9c5,https://basescan.org/tx/0x9945345a7726dc14f738bdffd65ec7452f395f35e8c42ef6d45ea8598e70b9c5,QmWzuVy9wJi6Jzor7YN3sHuj3cDXZfbrFbvK3Z36Ur2fA3,account_1,2026-06-24T15:42:52
baseline_20260624_202221,baseline,1,4,GLOBAL,round_4_global_metrics,success,0x9945345a7726dc14f738bdffd65ec7452f395f35e8c42ef6d45ea8598e70b9c5,https://basescan.org/tx/0x9945345a7726dc14f738bdffd65ec7452f395f35e8c42ef6d45ea8598e70b9c5,QmaZAbh7ytT7xcfaRUUPN4BUkrRgTqmH2FcBHQtFEscKAt,account_1,2026-06-24T15:42:54
baseline_20260624_202221,baseline,1,5,LOCAL,round_5_local,success,0xeb8cf93c20dfc2939db88aef1d6f68826486344fabdef9a3a9e0d3d10cf204a2,https://basescan.org/tx/0xeb8cf93c20dfc2939db88aef1d6f68826486344fabdef9a3a9e0d3d10cf204a2,QmYB2VpZLwU5JP5H4nbNLkdu5gTjwDvYDPVZTSM9aUi18S,account_1,2026-06-24T15:46:55
baseline_20260624_202221,baseline,1,5,VOTE,round_5_votes,success,0x84034fd6479da87d74f97fedbecc95bb2ba639b3791493e8e30242cc77c7d921,https://basescan.org/tx/0x84034fd6479da87d74f97fedbecc95bb2ba639b3791493e8e30242cc77c7d921,QmRswYTt8goN8FNAqqT2eAGobADu1BWWcw4ZtwbmNZjdNM,account_1,2026-06-24T15:46:57
baseline_20260624_202221,baseline,1,5,GLOBAL,round_5_global_model,success,0x2cd8b041abaacc2c3d35f8e4a42da40ae5a600624d6fd6132fdf70fab200ec14,https://basescan.org/tx/0x2cd8b041abaacc2c3d35f8e4a42da40ae5a600624d6fd6132fdf70fab200ec14,Qmef85ahnfQVHUomPRWTt42tBESzXenk536VDKFp3ACRf5,account_1,2026-06-24T15:48:02
baseline_20260624_202221,baseline,1,5,GLOBAL,round_5_global_metrics,success,0x2cd8b041abaacc2c3d35f8e4a42da40ae5a600624d6fd6132fdf70fab200ec14,https://basescan.org/tx/0x2cd8b041abaacc2c3d35f8e4a42da40ae5a600624d6fd6132fdf70fab200ec14,QmPZpeydxsPQMDhGQwSxLn9563qypcZSgEh65L8ZPJ34Go,account_1,2026-06-24T15:48:04
baseline_20260624_202221,baseline,1,6,LOCAL,round_6_local,success,0x1e0996e1b934110a7e8ff2721e4aef06b7d399bc90d1dafbf61f1faad933a9a5,https://basescan.org/tx/0x1e0996e1b934110a7e8ff2721e4aef06b7d399bc90d1dafbf61f1faad933a9a5,QmXsNzqFoxr4gqgPDCiqhEEBmDUFUgkY1SYKdwtfB48vpJ,account_1,2026-06-24T15:51:54
baseline_20260624_202221,baseline,1,6,VOTE,round_6_votes,success,0x415a641fbf3d5d8167e75aa9ebaeb3a24ea749e111211987ad4b2748e1312385,https://basescan.org/tx/0x415a641fbf3d5d8167e75aa9ebaeb3a24ea749e111211987ad4b2748e1312385,QmaBkXriL5ChFRLcLwDNXeHrTWqY2NKhXJnqw5hMf3tDGk,account_1,2026-06-24T15:51:56
baseline_20260624_202221,baseline,1,6,GLOBAL,round_6_global_model,success,0x1d28823bfa42f10e2487e3b852c42b2dec4fab729cef2f361be58bc9a18cd3d9,https://basescan.org/tx/0x1d28823bfa42f10e2487e3b852c42b2dec4fab729cef2f361be58bc9a18cd3d9,QmSWPueWvQWTWK82JhxQkkAPeKeDp7nGRfWUC7WwUJckde,account_1,2026-06-24T15:52:59
baseline_20260624_202221,baseline,1,6,GLOBAL,round_6_global_metrics,success,0x1d28823bfa42f10e2487e3b852c42b2dec4fab729cef2f361be58bc9a18cd3d9,https://basescan.org/tx/0x1d28823bfa42f10e2487e3b852c42b2dec4fab729cef2f361be58bc9a18cd3d9,QmbYFKyEgVP6cX4dHMgtdGhSBSFUv5nJ51w2c6Z89GRkXg,account_1,2026-06-24T15:53:01
baseline_20260624_202221,baseline,1,7,LOCAL,round_7_local,success,0x6415a2a9f6fa5aada6b7ede1cba0a09c3eaaf7aa1a7ecd03e87fd1e72197a374,https://basescan.org/tx/0x6415a2a9f6fa5aada6b7ede1cba0a09c3eaaf7aa1a7ecd03e87fd1e72197a374,QmWfLSp2rnMJXi7utcfMsiyXvvzuM5uAU3AhY9sEPKnYbu,account_1,2026-06-24T15:56:50
baseline_20260624_202221,baseline,1,7,VOTE,round_7_votes,success,0x5a68b29f453f24e841e3b524eaf100b374ecc7b70718321148ece71a4e837a4d,https://basescan.org/tx/0x5a68b29f453f24e841e3b524eaf100b374ecc7b70718321148ece71a4e837a4d,QmZvGcuQp659FWztYQiaQfCuvNEqvw53wGNFWLma1iF6P5,account_1,2026-06-24T15:56:53
baseline_20260624_202221,baseline,1,7,GLOBAL,round_7_global_model,success,0x7b87cbc46c70d78a6a197bca9470b9fcaa9816b4cd4e642abd47d7d299b54de4,https://basescan.org/tx/0x7b87cbc46c70d78a6a197bca9470b9fcaa9816b4cd4e642abd47d7d299b54de4,QmQSq66kfjTUm3DVdpXfHt3qRNFnjh8svcnLLgzJEMTFiz,account_1,2026-06-24T15:57:51
baseline_20260624_202221,baseline,1,7,GLOBAL,round_7_global_metrics,success,0x7b87cbc46c70d78a6a197bca9470b9fcaa9816b4cd4e642abd47d7d299b54de4,https://basescan.org/tx/0x7b87cbc46c70d78a6a197bca9470b9fcaa9816b4cd4e642abd47d7d299b54de4,QmfCuWX1uTHRpHXoHjqn5EoDHbtGWvszj528tRPT7yTKdd,account_1,2026-06-24T15:57:53
baseline_20260624_202221,baseline,1,8,LOCAL,round_8_local,success,0xba9089567596b71b787c9ffff60bcce1c9b9cf29ebf3d9add0fa677d15357698,https://basescan.org/tx/0xba9089567596b71b787c9ffff60bcce1c9b9cf29ebf3d9add0fa677d15357698,Qmcm7BALBHLv8bXWFp8a7EdQsjSPpPPbyc3mkSnWE7xRGT,account_1,2026-06-24T16:01:45
baseline_20260624_202221,baseline,1,8,VOTE,round_8_votes,success,0x6a98a6f76fabdc68e75c004c150af60cae7b43ecf7c3bf8c4e7560d5f4767004,https://basescan.org/tx/0x6a98a6f76fabdc68e75c004c150af60cae7b43ecf7c3bf8c4e7560d5f4767004,QmVjF765EPHJ69otjQ4wZcbtFcVu2hCF4HKUbc5Svi91dU,account_1,2026-06-24T16:01:47
baseline_20260624_202221,baseline,1,8,GLOBAL,round_8_global_model,success,0x4a60657b3a3e33f2149a3436927f5ef9b1fb97cf8acb04d60540def2eae2ddee,https://basescan.org/tx/0x4a60657b3a3e33f2149a3436927f5ef9b1fb97cf8acb04d60540def2eae2ddee,Qmdv5MDq1huUCZSkT9TG1Yugdqyud3CcBWATe3EKzMHF6s,account_1,2026-06-24T16:02:46
baseline_20260624_202221,baseline,1,8,GLOBAL,round_8_global_metrics,success,0x4a60657b3a3e33f2149a3436927f5ef9b1fb97cf8acb04d60540def2eae2ddee,https://basescan.org/tx/0x4a60657b3a3e33f2149a3436927f5ef9b1fb97cf8acb04d60540def2eae2ddee,QmTFpvWTNgE4FHotA8pua7QgmSikRUFU7BMXcu7JZE7NgM,account_1,2026-06-24T16:02:48
baseline_20260624_202221,baseline,1,9,LOCAL,round_9_local,success,0xa9e41872a911d4d7559929bf5696f0840cf19c11e4cda4b183efd0d74a8d4291,https://basescan.org/tx/0xa9e41872a911d4d7559929bf5696f0840cf19c11e4cda4b183efd0d74a8d4291,QmPYukKA7MNxC4YmseymdfXJo8Vg9oW3WsHzrfsVarYFYE,account_1,2026-06-24T16:06:41
baseline_20260624_202221,baseline,1,9,VOTE,round_9_votes,success,0xe22d76ee847f119317cb95fc410874363e4282572d7d21eb015be9a5527f3e23,https://basescan.org/tx/0xe22d76ee847f119317cb95fc410874363e4282572d7d21eb015be9a5527f3e23,QmZSGmJgAaWuvAWoYzenCpN1cuzPJ6g63K5Re4SdSsyoqU,account_1,2026-06-24T16:06:44
baseline_20260624_202221,baseline,1,9,GLOBAL,round_9_global_model,success,0x97ad746690e664b4208060872720424dc0987fb8f9dd1e43c0212db3c8d9625e,https://basescan.org/tx/0x97ad746690e664b4208060872720424dc0987fb8f9dd1e43c0212db3c8d9625e,QmYM9Gegy686dauVefis1Ndk93MEd2kAomHHqy8pbj6Vz5,account_1,2026-06-24T16:07:47
baseline_20260624_202221,baseline,1,9,GLOBAL,round_9_global_metrics,success,0x97ad746690e664b4208060872720424dc0987fb8f9dd1e43c0212db3c8d9625e,https://basescan.org/tx/0x97ad746690e664b4208060872720424dc0987fb8f9dd1e43c0212db3c8d9625e,Qmask3QUMqYrmo4uUhS5gA3kfVmRtK2J9BFfgPZjuzkLVj,account_1,2026-06-24T16:07:49
baseline_20260624_202221,baseline,1,10,LOCAL,round_10_local,success,0x65c2c0503f7ea9736ddb372d227c709139060df114ec47ecf2adf0dfe3c59e71,https://basescan.org/tx/0x65c2c0503f7ea9736ddb372d227c709139060df114ec47ecf2adf0dfe3c59e71,QmNMgNuEqEqHkE48ycrYesrtV41BMjVGes1q4ZY6WuqWuh,account_1,2026-06-24T15:20:36
baseline_20260624_202221,baseline,1,10,VOTE,round_10_votes,success,0x1c55aa082cd9a2810308da3977cf28afe8cd3f453bf3a47cda0755d4da0f3324,https://basescan.org/tx/0x1c55aa082cd9a2810308da3977cf28afe8cd3f453bf3a47cda0755d4da0f3324,QmX8qPppeoQcadFPZY6J8axKk4o6XEGcLfpAnLE2MSzjBP,account_1,2026-06-24T15:20:36
baseline_20260624_202221,baseline,1,10,GLOBAL,round_10_global_model,success,0x6940ce429a14cb36ffb248d723b584c6a863d6120727bf9fa1eb57fb800f6c52,https://basescan.org/tx/0x6940ce429a14cb36ffb248d723b584c6a863d6120727bf9fa1eb57fb800f6c52,QmcTeT13iP3CnU9tywzotTTJRq99hyMUKAQUaZ7QisAh8i,account_1,2026-06-24T16:12:42
baseline_20260624_202221,baseline,1,10,GLOBAL,round_10_global_metrics,success,0x6940ce429a14cb36ffb248d723b584c6a863d6120727bf9fa1eb57fb800f6c52,https://basescan.org/tx/0x6940ce429a14cb36ffb248d723b584c6a863d6120727bf9fa1eb57fb800f6c52,QmdiwUvcnWDbTew8gp37A2vodB5LkB8VHHNSgj6Y3kcvbt,account_1,2026-06-24T16:12:44
optimized_20260624_211311,optimized,1,0,GLOBAL,round_0_global_model,success,0x5cd343005cfb23b5c275dd048ff6ac2637516fc5db591fc7551004c80f177768,https://basescan.org/tx/0x5cd343005cfb23b5c275dd048ff6ac2637516fc5db591fc7551004c80f177768,QmRvRZMcYG8XKpj7hQ4PTR8xs2W2WyrK73q3fyWp9nRKM1,account_1,2026-06-24T16:13:19
optimized_20260624_211311,optimized,1,0,GLOBAL,round_0_global_metrics,success,0x5cd343005cfb23b5c275dd048ff6ac2637516fc5db591fc7551004c80f177768,https://basescan.org/tx/0x5cd343005cfb23b5c275dd048ff6ac2637516fc5db591fc7551004c80f177768,QmZteyGYjfnfgfkbJL4fXcnattbEUfDcgj6FEDhjZzadTB,account_1,2026-06-24T16:13:21
optimized_20260624_211311,optimized,1,1,LOCAL,round_1_local,success,0x9b66c572a3f4a72ce1368ef18bcb66690926820f78cdea8b8e0d8e5af5365ad6,https://basescan.org/tx/0x9b66c572a3f4a72ce1368ef18bcb66690926820f78cdea8b8e0d8e5af5365ad6,QmcZJ5DCnRkpF2NBiDcBWjNDeVURPL3vi49oaLMLoXt63K,account_1,2026-06-24T16:17:09
optimized_20260624_211311,optimized,1,1,VOTE,round_1_votes,success,0x08b4209966856ce9646c63af09b94732e4ec3dc9c0bb653885abac8223b58bb5,https://basescan.org/tx/0x08b4209966856ce9646c63af09b94732e4ec3dc9c0bb653885abac8223b58bb5,QmanK52qN4SATBr4B3RCfD5we7gLWQjGp7qU3Yba8tbmzk,account_1,2026-06-24T16:17:09
optimized_20260624_211311,optimized,1,1,GLOBAL,round_1_global_model,success,0x11924bca49e5736eaccaa1cdeb52827fc92cd2f023033f7fa6951bfc98a631d4,https://basescan.org/tx/0x11924bca49e5736eaccaa1cdeb52827fc92cd2f023033f7fa6951bfc98a631d4,QmcDeZjkZwfuLV1zQnjBJvtpru4U6EJysJPvTrMQRkNeZm,account_1,2026-06-24T16:18:07
optimized_20260624_211311,optimized,1,1,GLOBAL,round_1_global_metrics,success,0x11924bca49e5736eaccaa1cdeb52827fc92cd2f023033f7fa6951bfc98a631d4,https://basescan.org/tx/0x11924bca49e5736eaccaa1cdeb52827fc92cd2f023033f7fa6951bfc98a631d4,QmcYkfvLvMARJxctpZnBjhmudHyQAQWK5GCwjAWu8Uv1dC,account_1,2026-06-24T16:18:09
optimized_20260624_211311,optimized,1,2,LOCAL,round_2_local,success,0xf95c85a96b9e1fd685a1460dbb567f516e80043d4b68a5af9b3799d30c8f6b69,https://basescan.org/tx/0xf95c85a96b9e1fd685a1460dbb567f516e80043d4b68a5af9b3799d30c8f6b69,QmWb9E1oE4j1Z6cqUQiFvX4qWvg1Zp45Ha7n23GXGUt8hj,account_1,2026-06-24T16:21:57
optimized_20260624_211311,optimized,1,2,VOTE,round_2_votes,success,0x4e32c344848233cb05723f4c9d69c27aa71dfcede9058ce08ed388531fab0a3e,https://basescan.org/tx/0x4e32c344848233cb05723f4c9d69c27aa71dfcede9058ce08ed388531fab0a3e,Qmb6gjcQKn2TLwWNyZgEojP3TR8kjHCH1ihmSqJd1ZH24z,account_1,2026-06-24T16:21:57
optimized_20260624_211311,optimized,1,2,GLOBAL,round_2_global_model,success,0x5c35be24fb6a2035044a180e5982bd89c3253a906017758b12ddec92f8ba01ac,https://basescan.org/tx/0x5c35be24fb6a2035044a180e5982bd89c3253a906017758b12ddec92f8ba01ac,QmVGjmBxGCGYAXKTQzDs5PsH979NJB3urpgtf86SKKQjrA,account_1,2026-06-24T16:23:10
optimized_20260624_211311,optimized,1,2,GLOBAL,round_2_global_metrics,success,0x5c35be24fb6a2035044a180e5982bd89c3253a906017758b12ddec92f8ba01ac,https://basescan.org/tx/0x5c35be24fb6a2035044a180e5982bd89c3253a906017758b12ddec92f8ba01ac,QmdaNNujtWWPXrqaQ5Gr4qmGyfQbtZu9e2fkrWKLNm3Q7E,account_1,2026-06-24T16:23:12
optimized_20260624_211311,optimized,1,3,LOCAL,round_3_local,success,0x891fe26c7c4f7bd413417aedfdaad393ca65477bba5d80b8def08d19041fd90a,https://basescan.org/tx/0x891fe26c7c4f7bd413417aedfdaad393ca65477bba5d80b8def08d19041fd90a,QmTCYM9KBZtZTApBbGvQ5ZXat1AWmpbmA4irC4LhgNkuMf,account_1,2026-06-24T16:27:06
optimized_20260624_211311,optimized,1,3,VOTE,round_3_votes,success,0xeb47dfb1faf15f63654ef3fca2b724ada87ca56d2bd0e1003d1472a7c44dc331,https://basescan.org/tx/0xeb47dfb1faf15f63654ef3fca2b724ada87ca56d2bd0e1003d1472a7c44dc331,QmYksewK9nu7T5fLqdh9GU7ftkppZFSp7DTQDKXTzMiB73,account_1,2026-06-24T16:27:06
optimized_20260624_211311,optimized,1,3,GLOBAL,round_3_global_model,success,0x447cfecc33bddc924e9096e327057ee22703e1153c4d94366ec41299f1e150cd,https://basescan.org/tx/0x447cfecc33bddc924e9096e327057ee22703e1153c4d94366ec41299f1e150cd,QmRbSEWJ2fsYtKAuru8fU5HvX5UM419HJfEwTjYCCWsEr4,account_1,2026-06-24T16:28:03
